user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
5YugrAC333pHUYpCP4rzHf,English Grammar: A University Course| Edition 3,Angela Downing,Routledge,9781317610960,English,4,3.7
8UkrHLy9vSd4iLN82dRTo5,Fundamental College Composition,William P. DeFeo,Universal-Publishers,9781627346870,English,5,0
5MwtCoKPrt72sM5cQHmphg,A Concise Guide to Technical Communication,Heather Graves,Broadview Press,9781770487604,English,4,0
VuoA6JRhJNXf7DZRTjQbqx,A Law Dictionary Containing Definitions of the Terms and Phrases of American and English Jurisprudence| Ancient and Modern ...,Henry Campbell Black,The Lawbook Exchange| Ltd.,9781886363106,English,3,4.1
9a8st6JyHEjUWcXbLDbzQk,Medieval Writers and their Work: Middle English Literature 1100-1500| Edition 2,J. A. Burrow,OUP Oxford,9780191538544,English,2,0
Jm4PaQVozFNpaecpuxqsVi,The Locations of Composition,Christopher J. Keller,SUNY Press,9780791479810,English,7,0
CtGdzkHXUx4nVugwDKHsrN,The Object-Oriented Thought Process: Edition 3,Matt Weisfeld,Pearson Education,9780132704687,English,5,4.3
BUuPPXWnwfNDNP7ML96mmb,College Writing and Beyond: A New Framework for University Writing Instruction,Anne Beaufort,University Press of Colorado,9780874216639,English,8,0
TGyxpo5BthR6LZ7iHZ59gU,Composition-Rhetoric: Backgrounds| Theory| and Pedagogy,Robert Connors,University of Pittsburgh Pre,9780822971825,English,3,0
ZUXhqpcQeiVEp3YnU5qoJT,Focus on Writing: What College Students Want to Know,Laurie McMillan,Broadview Press,9781770487031,English,6,0
7Dog2iF5m2bUTs2Qkr8gJ2,CSET English Subtests I-IV Book + Online: Edition 3,John Allen,Research & Education Assoc.,9780738687445,English,5,0
PQ6jPrY4iVEN7kp2tXR9XA,Music Theory and Composition: A Practical Approach,Stephen C. Stone,Rowman & Littlefield,9781538101247,English,8,4.0
bpGg2kaCfA6UofroYqTDg4,Why They Can't Write: Killing the Five-Paragraph Essay and Other Necessities,John Warner,JHU Press,9781421427119,English,3,3.0
DNmfU62S95yfpz2vp94SGM,The Writer's Workshop: Imitating Your Way to Better Writing,Gregory L. Roper,Open Road Media,9781497644359,English,5,0
ZkrLzdkHuomAV3mkoJeD5s,Practical Composition: Exercises for the English Classroom from Working Instructors,Russell Brickey|,McFarland,9781476615479,English,3,0
5kAdKkNUNfFGKjZ6U6s6jo,Writing Assessment and the Revolution in Digital Texts and Technologies,Michael R. Neal,Teachers College Press,9780807770757,English,7,0
gZkFoiYAxPtujfLQ8xyXug,Conquering the College Admissions Essay in 10 Steps| Second Edition: Crafting a Winning Personal Statement,Alan Gelb,Ten Speed Press,9781607743675,English,3,0
Ec7GAh6DVtnanJAt3Bzpgz,The Chinese Written Character as a Medium for Poetry: A Critical Edition,Ernest Fenollosa,Fordham Univ Press,9780823228706,English,5,5.0
DqPYSR5Tf82QTBLtWk3pBq,And Then There Were None,Agatha Christie,HarperCollins UK,9780007422135,English,7,4.6
FwikpxTmKsEHX6GPKPzxmi,The Complete Sherlock Holmes,Arthur Conan Doyle,Top Five Books LLC,9781938938160,English,4,4.6
anz4XX8jEDG9nz5kZQ6QVQ,Dune,Frank Herbert,Penguin,9781101658055,English,6,4.7
9KKTcic4dbNCzRvM3SC6Ja,The Lord of the Rings: The classic fantasy masterpiece,J. R. R. Tolkien,HarperCollins UK,9780007322596,English,3,4.6
gYvBKJKn7vNEtyMDw7xvWn,The Godfather: The classic bestseller that inspired the legendary film,Mario Puzo,Random House,9781448106899,English,3,4.8
7Y6AYoor6JoQdw9sRmZVqp,Master of the Game,Sidney Sheldon,HarperCollins UK,9780007370610,English,8,4.5
8Tqqg7CZzWK5oUPPNWWMNh,Animal Farm,George Orwell,Penguin UK,9780141905914,English,6,4.5
5KCyU4VtMnRiBbTRjxTVde,The Handmaid's Tale,Margaret Atwood,Random House,9781446485477,English,5,4.3
ZcKWZskYrMbiGqY6yGiJno,War and Peace,Leo Tolstoy,Penguin,9781101003831,English,7,4.6
NHyPzEJBB27ECfaB85c9py,Pet Sematary: Kingâ€™s #1 bestseller â€“ soon to be a major motion picture,Stephen King,Hachette UK,9781848940857,English,1,4.5
Ygcv28CwEUMb5xohhqFmJE,The Song of Achilles: A Novel,Madeline Miller,Harper Collins,9780062060631,English,1,4.4
FhJ9Dw9E8tdvKiYwbRDECQ,Flowers For Algernon,Daniel Keyes,Hachette UK,9780575088498,English,2,4.8
gHmz3fXMJPbzohPXJ34SS4,Catch-22,Joseph Heller,Random House,9781446424049,English,3,4.4
J6zAgSxCPF7D3swQy35DmD,Siddhartha,Herman Hesse,Simon and Schuster,9781627936408,English,3,4.6
MSB2odx4fAkpZrt76UaseD,Sherlock Holmes: The Complete Novels and Stories: Volumes I and II,Sir Arthur Conan Doyle,Bantam Classics,9780553897449,English,3,4.1
UBPC8xCsf9ManAV5yfvuuB,Shogun,James Clavell,Hachette UK,9781848943124,English,2,4.7
DiYA5YWiPEJdPesr3XRtnQ,The Little Prince,Antoine de Saint-Exupéry,Pelekanos Books,9789604009473,English,3,4.7
P3UD8a6xojqTZzh5fhkjPS,Old Man and the Sea,Ernest Hemingway,Simon and Schuster,9781476770185,English,2,4.6
HWPykWt5P9dwfPuQvwgaLQ,The Remains of the Day,Kazuo Ishiguro,Faber & Faber,9780571249350,English,7,4.4
V8i5VzkNkvhrsAJiS8aaD8,Mere Christianity,C. S. Lewis,HarperCollins UK,9780007332243,English,0,4.7
J84nLopyfuULR3vCZzqmC6,The Complete Charles Dickens Collection,Charles Dickens,eBookIt.com,9781456618353,English,3,4.5
BtZFvYomsBxnwyWBYzMEb2,Rebecca,Daphne Du Maurier,Hachette UK,9781405513463,English,7,4.2
VoWN6DCCtw86aHRZGJAWcE,Gone with the Wind,Margaret Mitchell,Simon and Schuster,9781416573463,English,7,4.5
8zbnvQZEM242qi9bXgu7sp,Foundation,Isaac Asimov,HarperCollins UK,9780007381128,English,5,4.6
g6AZaW46RR95yJN9rxVYxV,Crime and Punishment (The Unabridged Garnett Translation),Fyodor Dostoevsky,e-artnow,9788074849541,English,3,4.6
dcsWevPpdKDfcrqDcixwYx,The Picture of Dorian Gray,Oscar Wilde,Simon and Schuster,9781476788128,English,1,4.4
BqZ5cfzkTzXNXGqypPgMHt,The Color Purple: The classic| Pulitzer Prize-winning novel,Alice Walker,Hachette UK,9781409139263,English,0,4.6
FxXZddWessUM4W4vnJwEHv,The Last Kingdom Series Books 1-6: The gripping| bestselling historical fiction series (The Last Kingdom Series),Bernard Cornwell,HarperCollins UK,9780007511464,English,4,4.7
MdKydwWr6BiaBQ2LZwoYAX,The Grapes of Wrath,John Steinbeck,Penguin UK,9780141915036,English,8,4.4
9vRqJBDyNNRqDVMYz3RA6L,Fahrenheit 451,Ray Bradbury,HarperCollins UK,9780007496969,English,1,4.1
AabMzUPh4ZCfGZoGiaZEQJ,Flowers In The Attic,V.C. Andrews,Simon and Schuster,9781451636949,English,2,4.5
K9mRHjgnvzf8vQh2g2XCa7,Things Fall Apart,Chinua Achebe,Penguin UK,9780141393964,English,7,4.2
PhWLPNRUTfMYycryJuqjxG,The Outsider,Albert Camus,Penguin UK,9780141904252,English,2,4.5
2RVoPCb7EsVzLJztBievck,Seveneves,Neal Stephenson,HarperCollins UK,9780008132538,English,2,4.3
72TCWdfFdUuZHdnR4Wqig5,H.P. Lovecraft: The Ultimate Collection (160 Works Including Early Writings| Fiction| Collaborations| Poetry| Essays & Bonus Audiobook Links),H.P. Lovecraft,eBookIt.com,9781456622626,English,7,4.4
ExE4Nz3m2jtEuEtF24viFu,Prince of Fools (Red Queen’s War| Book 1),Mark Lawrence,HarperCollins UK,9780007531554,English,2,4.5
TJMLGs8Tgzxhytpn2ytQFN,Love Rosie,Cecelia Ahern,HarperCollins UK,9780007279708,English,4,4.5
W6ZGkag2U3FFSDFZwzdiJp,The Count of Monte Cristo,Alexandre Dumas,Bantam Classics,9780553898156,English,0,4.7
bb7V5x7vmMxjHc9XddzCJN,Magician (The Riftwar Saga| Book 1),Raymond E. Feist,HarperCollins UK,9780007381432,English,8,4.7
ShX69tAUsQiEay3CowqM89,Godan,Premchand,Prabhat Prakashan,9789384344061,Hindi,2,4.6
GKo48Czjqxoh35GJPBqRk2,To Kill a Mockingbird (Enhanced Edition),Harper Lee,Harper Collins,9780062369635,English,6,4.4
MWKT62fdMqToqLaC42bfvg,The Great Gatsby,F. Scott Fitzgerald,Simon and Schuster,9780743246392,English,5,4.1
Nx3Pou9KABZf7dPj7RxmUm,The Collected Works Of Jules Verne,Jules Verne,Simon and Schuster,9781627938808,English,2,4.7
MVS3kYQRpbhnECRYdXTFxp,Half of a Yellow Sun,Chimamanda Ngozi Adichie,HarperCollins UK,9780007279289,English,7,4.3
FroGZk9fv7qRayTsb44y6Q,Romeo and Juliet. Illustrated edition,William Shakespeare,Strelbytskyy Multimedia Publishing,,English,0,4.3
9WffCiYshL9vvbtm8r3rTx,Assassin’s Quest (The Farseer Trilogy| Book 3),Robin Hobb,HarperCollins UK,9780007370443,English,6,4.3
VsyWCPdGoawUq2oHbMmDNW,Conqueror: The Complete 5-Book Collection,Conn Iggulden,HarperCollins UK,9780007518722,English,8,4.7
5EaU5K3kyib8iptrzCHgww,A Wizard of Earthsea: The First Book of Earthsea,Ursula K. Le Guin,Hachette UK,9781473208452,English,8,4.6
fgfzWVyVPEcGUREAB4y92Z,Dracula,Bram Stoker,Simon and Schuster,9781476788104,English,3,4.4
USxvHGGGYk3wE97SSK8DwH,2001: A Space Odyssey,Arthur C. Clarke,Penguin,9781101664155,English,5,4.9
fDdk4oPM82SoJmBaNxMc2T,And Then There Were None,Agatha Christie,HarperCollins UK,9780007422135,English,5,4.6
i4bkoLgMrWypDj5UpCgMq8,The Complete Sherlock Holmes,Arthur Conan Doyle,Top Five Books LLC,9781938938160,English,5,4.6
f4nU6pT5MYwfbYgv8jE5TH,Dune,Frank Herbert,Penguin,9781101658055,English,7,4.7
eyoX44ZNyVLJEfsYL7FUEe,The Lord of the Rings: The classic fantasy masterpiece,J. R. R. Tolkien,HarperCollins UK,9780007322596,English,9,4.6
jQzoXBY7vC6Zx34zsRLLLF,The Godfather: The classic bestseller that inspired the legendary film,Mario Puzo,Random House,9781448106899,English,3,4.8
BwSqd4FzcRATvdS5Ytwpve,Master of the Game,Sidney Sheldon,HarperCollins UK,9780007370610,English,0,4.5
JgEdGHFxEACnRA5wQyaYct,Animal Farm,George Orwell,Penguin UK,9780141905914,English,5,4.5
8xzcbe9JpNYxg6oQPR58gC,The Handmaid's Tale,Margaret Atwood,Random House,9781446485477,English,0,4.3
MDnYZ7ZfeLSoHtDKSmBBFG,War and Peace,Leo Tolstoy,Penguin,9781101003831,English,5,4.6
8rbsizXkqWBZa6iv6gdx56,Pet Sematary: Kingâ€™s #1 bestseller â€“ soon to be a major motion picture,Stephen King,Hachette UK,9781848940857,English,9,4.5
4PuctL6yKB3L2JyMxxj5iR,The Song of Achilles: A Novel,Madeline Miller,Harper Collins,9780062060631,English,5,4.4
oN2zuLjPcdYHMWspvcipeb,Flowers For Algernon,Daniel Keyes,Hachette UK,9780575088498,English,9,4.8
9mwhPMBF8mxTJJnJZAEc6s,Catch-22,Joseph Heller,Random House,9781446424049,English,6,4.4
73oacccUWhS3XeApGDEzrk,Siddhartha,Herman Hesse,Simon and Schuster,9781627936408,English,1,4.6
HA3VnHstTn9ZzMy6yEdFzZ,Sherlock Holmes: The Complete Novels and Stories: Volumes I and II,Sir Arthur Conan Doyle,Bantam Classics,9780553897449,English,2,4.1
cQJb3a537RsTorMTSgMb5t,Shogun,James Clavell,Hachette UK,9781848943124,English,7,4.7
8aGZCvMPgNZZGeCcAtGFLc,The Little Prince,Antoine de Saint-Exupéry,Pelekanos Books,9789604009473,English,7,4.7
TM3Su9pQhJStwwawAUm677,Old Man and the Sea,Ernest Hemingway,Simon and Schuster,9781476770185,English,9,4.6
o4VuxMebbn7YUqqtqLndfC,The Remains of the Day,Kazuo Ishiguro,Faber & Faber,9780571249350,English,2,4.4
6fcnc6M4uT3LbZvrSMh5RB,Mere Christianity,C. S. Lewis,HarperCollins UK,9780007332243,English,8,4.7
WVPcUq9jAXVK4TCdfZf8BH,The Complete Charles Dickens Collection,Charles Dickens,eBookIt.com,9781456618353,English,5,4.5
S3xiyqJhFCk8TbdL34VM2p,Rebecca,Daphne Du Maurier,Hachette UK,9781405513463,English,5,4.2
SV65ognbKzdBbs7KWDCKQ3,Gone with the Wind,Margaret Mitchell,Simon and Schuster,9781416573463,English,2,4.5
4dF4BuCAUUAheMsvoQXtmZ,Foundation,Isaac Asimov,HarperCollins UK,9780007381128,English,9,4.6
aoEmpFToTfipZZ6NqYP8f3,Crime and Punishment (The Unabridged Garnett Translation),Fyodor Dostoevsky,e-artnow,9788074849541,English,9,4.6
fhxTN3ECwotA8MjMMogRxH,The Picture of Dorian Gray,Oscar Wilde,Simon and Schuster,9781476788128,English,1,4.4
AqXvMiPeSmYHmZT9CWGWeV,The Color Purple: The classic| Pulitzer Prize-winning novel,Alice Walker,Hachette UK,9781409139263,English,6,4.6
L2PByy5uMK4TouzsfZF8mB,The Last Kingdom Series Books 1-6: The gripping| bestselling historical fiction series (The Last Kingdom Series),Bernard Cornwell,HarperCollins UK,9780007511464,English,7,4.7
d8WCkHQTK7cFHesne9Aew8,The Grapes of Wrath,John Steinbeck,Penguin UK,9780141915036,English,4,4.4
7FKM8tXCyosypNFgFnBMzg,Fahrenheit 451,Ray Bradbury,HarperCollins UK,9780007496969,English,7,4.1
bUz5BrLEDhxrjiPBjbWfhv,Flowers In The Attic,V.C. Andrews,Simon and Schuster,9781451636949,English,9,4.5
MH67qcHKYetjigsci3VPg2,Things Fall Apart,Chinua Achebe,Penguin UK,9780141393964,English,0,4.2
RareMBhEZB45uaP6wuHRQE,The Outsider,Albert Camus,Penguin UK,9780141904252,English,1,4.5
8mgM8LiTHcSdGdNMRCZxJL,Seveneves,Neal Stephenson,HarperCollins UK,9780008132538,English,5,4.3
FNEzGJkJXSjzBpLWXZY9dX,H.P. Lovecraft: The Ultimate Collection (160 Works Including Early Writings| Fiction| Collaborations| Poetry| Essays & Bonus Audiobook Links),H.P. Lovecraft,eBookIt.com,9781456622626,English,8,4.4
2gabkWrkh7yTfiwbJfWxfb,Prince of Fools (Red Queen’s War| Book 1),Mark Lawrence,HarperCollins UK,9780007531554,English,9,4.5
JtCZanqXGXwpCt5ZWnPm2V,Love Rosie,Cecelia Ahern,HarperCollins UK,9780007279708,English,7,4.5
8hP2sNpvAPUaohTzKwoSES,The Count of Monte Cristo,Alexandre Dumas,Bantam Classics,9780553898156,English,0,4.7
gZforH95GpecnNeUm3hVET,Magician (The Riftwar Saga| Book 1),Raymond E. Feist,HarperCollins UK,9780007381432,English,5,4.7
8R5titujUgPBoMaKPQ7tZ4,Godan,Premchand,Prabhat Prakashan,9789384344061,Hindi,6,4.6
dVuvNHG57sgYJ3A2J9KBjp,To Kill a Mockingbird (Enhanced Edition),Harper Lee,Harper Collins,9780062369635,English,6,4.4
SfPDAUmVAfm2Zu2LywvYoC,The Great Gatsby,F. Scott Fitzgerald,Simon and Schuster,9780743246392,English,5,4.1
hejwYpvK8CLtb8mfHsou23,The Collected Works Of Jules Verne,Jules Verne,Simon and Schuster,9781627938808,English,5,4.7
LpqdhuWifrcJhbBKM6F8sX,Half of a Yellow Sun,Chimamanda Ngozi Adichie,HarperCollins UK,9780007279289,English,5,4.3
MkSck3uKQbu8usPtAsVsXX,Romeo and Juliet. Illustrated edition,William Shakespeare,Strelbytskyy Multimedia Publishing,,English,4,4.3
eg6e2Y6gdCebaatvKRGYGp,Assassin’s Quest (The Farseer Trilogy| Book 3),Robin Hobb,HarperCollins UK,9780007370443,English,7,4.3
CpJyeMWcTctqQ7jmajpz9d,Conqueror: The Complete 5-Book Collection,Conn Iggulden,HarperCollins UK,9780007518722,English,0,4.7
msvcfNo8uKwuyxqYQPQaKK,A Wizard of Earthsea: The First Book of Earthsea,Ursula K. Le Guin,Hachette UK,9781473208452,English,2,4.6
H8nKNrRxtjLBvZ8JomHSe7,Dracula,Bram Stoker,Simon and Schuster,9781476788104,English,8,4.4
QfieiVCkNTfBCT9Z5mia3X,2001: A Space Odyssey,Arthur C. Clarke,Penguin,9781101664155,English,8,4.9
bao4QqbWQ7n6QGJxhU8A8Y,Love Will Find a Way,Anurag Garg,Penguin Random House India Private Limited,9789386815354,English,3,4.3
2fkcSwYso44nVQuLToBKqj,I Too Had a Love Story,Ravinder Singh,Penguin UK,9788184758672,English,7,4.4
A4LTanNerFoSJqamovXhVP,Fifty Shades Trilogy: Fifty Shades of Grey / Fifty Shades Darker / Fifty Shades Freed,E L James,Random House,9781448150625,English,7,4.4
X3wMLb2fWBULcYDwYzQXgj,Something I Never Told You,Shravya Bhinder,Penguin Random House India Private Limited,9789353054755,English,9,4.4
jK2FFPnSABNFoKGuVZmjkg,The Modern Break-Up,Daniel Chidiac,Undercover Publishing House,9780987166555,English,6,4.6
L62X48ZmpakLrJQjT8E8ZM,Defiant Queen,Meghan March,Red Dress Press,9781943796038,English,4,4.7
9e4QsE5S54kuoYELvmpn5w,After,Anna Todd,Simon and Schuster,9781476792545,English,8,4.6
McFG7uc8Sg9Kfas5P63Nu4,Inappropriate,Vi Keeland,C. Scott Publishing,9781951045050,English,3,4.7
D9Y2PvxU7A8yM4JaaHdJup,Wish I Could Tell You,Durjoy Datta,Penguin Random House India Private Limited,9789351188780,English,4,4.6
9ZyQbsuMrhMKRtGFGvdRis,It Ends with Us: A Novel,Colleen Hoover,Simon and Schuster,9781501110375,English,4,4.8
SMRDXDX5t4dUDMPquW65na,It Started with a Friend Request,Sudeep Nagarkar,Random House India,9788184004540,English,1,4.4
dVeFKFaNRTPMxSyKBtfjxY,The Billionaire's Passion,Alexia X.,Alexia Praks,,English,8,4.6
hrAXDNt4uw3k8YoermQ8Ev,The Hating Game: 'The very best book to self-isolate with' Goodreads reviewer,Sally Thorne,Hachette UK,9780349414249,English,7,4.7
9LaT6QwV8XP57YsLHqByyS,The Complete Swanson Court Trilogy: A Contemporary Romance Box-Set,Serena Grey,Sweet Acacia Press,,English,4,4.5
VUpwnDb8gH8A9iudtitP73,Beautiful Bastard,Christina Lauren,Simon and Schuster,9781476730103,English,1,4.5
4AeURJ9jcchf32w3fAY4cY,Normal People,Sally Rooney,Faber & Faber,9780571334667,English,2,4.3
7Yjxh53dEfF3KchCjXgea7,The Flatshare: The bestselling romantic comedy and must-read debut,Beth O'Leary,Hachette UK,9781787474390,English,8,4.6
JiXgG69Lm8kAA3nSFD2ZFY,I Only Have Eyes for You: The Sullivans| Book 4,Bella Andre,Oak Press| LLC,9781938127175,English,4,4.6
Dd9HUEzEVu7aCTHtcwz5ur,24 1/2 Kisses: The sequel to My Best Friend's Brother: A Love Story,Kennedy Claire,T&T Publishing,9781310280160,English,5,4.7
D5gG4rYpQqL5saxUXF2Egy,The Duchess Deal,Tessa Dare,HarperCollins,9780062349071,English,7,4.7
SKvRPwBUjDvLo4zqPu2koF,The Boy with a Broken Heart,Durjoy Dutta,Penguin Random House India Private Limited,9789387326330,English,4,4.6
YxR8tk6qMN7NLHt4Ekb6Hk,The Risk,Elle Kennedy,Elle Kennedy Inc.,9780994054463,English,8,4.6
B5odoprrN8xdHhQLQwdYE8,The Devil in Winter,Lisa Kleypas,Harper Collins,9780061793516,English,9,4.6
ZPK84kRhyVKg8DSDz3rQmP,Ransom,Julie Garwood,Simon and Schuster,9781439138830,English,9,4.7
Pa2W3auAitpM7TTWvGeYZZ,Always Red,Isabelle Ronin,Sourcebooks| Inc.,9781492658498,English,6,4.9
TvdoiEkz7KCCyPay89Sf7Q,Obsession,Helen Hardt,Waterhouse Press,9781943893676,English,1,4.8
UruRoKWhJhEWUUR8j9SNM6,Secret Love,Isabella White,Fire Quill Publishers,9780998471488,English,5,4.8
MwUeYFKGjgo3DcjpYUYmnB,The Remains of the Day,Kazuo Ishiguro,Faber & Faber,9780571249350,English,3,4.4
6R2nMdupfzAtK4SkAJ7AdF,The Billionaire's Fake Girlfriend Box Set,Sierra Rose,Dark Shadows Publishing,,English,2,4.6
XBE5PquBc8CjNp8hndDZhD,The Knight,Skye Warren,Book Beautiful,9781940518541,English,0,4.7
XMfFaActwHtySitrNwRwzg,Rebecca,Daphne Du Maurier,Hachette UK,9781405513463,English,1,4.2
QZGohqPq8TWJg8u6XEnhDR,The Greek's Forgotten Wife,Elizabeth Lennox,Elizabeth Lennox Books LLC (www.ElizabethLennox.com),9781940134833,English,8,4.3
mm62zkCd327YrQLjDHuCfj,Claimed,Z.L. Arkadie,Z.L. Arkadie Books,9781942857488,English,9,4.8
kX6hzdnzCKNGtQSkCSMRZS,Wicked in His Arms,Stacy Reid,Entangled: Scandalous,9781633758513,English,9,4.8
iGk4NCArWL2AhWRur3P5m5,Shopping for a Billionaire Boxed Set (Books 1-5) (Romantic Comedy) (New York Times bestseller),Julia Kent,Julia Kent,,English,1,4.6
nWJdNamGnd8yRMXe9R5AQF,Hideaway,Nora Roberts,Hachette UK,9780349421971,English,3,4.6
jsJ67qf4fikJfiarcKTRTv,Obsession Mine (Tormentor Mine #2),Anna Zaires,Mozaika LLC,9781631422386,English,3,4.7
E63jLhnyaSHF4WWaiQKHbz,Manwhore,Katy Evans,Simon and Schuster,9781501101564,English,2,4.6
jFdUFWVdwHjttssakVMsCr,Choosing the Right Man (CAN'T RESIST series),Violet Duke,Violet Duke,9780989163323,English,6,4.2
iDmZMt3LGew3eBU2Nx3aRu,Cheeky King,Nana Malone,Sankofa Girl,,English,5,4.7
j8UecawWpzwTEEaaBJcW98,Light My Fire,Misha Carver,Misha Carver,9781988343068,English,6,4.0
YNuHRwBx7jc6RFBLdvjJ3t,Beard Science,Penny Reid ,Cipher Naught ,9781942874249,English,3,4.8
gxowSBGGDsMM8fEnQAGxcB,The Master,Kresley Cole,Simon and Schuster,9781451650105,English,1,4.8
mnjLYtU3GktADnv3yndBXn,The Undomestic Goddess: Perfect Escapism from the Number One Bestseller,Sophie Kinsella,Random House,9781409081166,English,2,4.5
QgLwTdMAUtsq7iakf9o9pr,Snow Falling,Jane Gloriana Villanueva,Simon and Schuster,9781507206638,English,8,4.9
ZVJxtM4WiC76HP4D8txYSB,Wallbanger,Alice Clayton,Simon and Schuster,9781476741260,English,9,4.3
binkd2bfZ8wNMde5ciLf2u,Mad Love 2,Colet Abedi,Alibi Publishing,9780996708807,English,5,4.7
